voter_id,lat,lng,status
12765,,,NO_MATCH
17235,,,NO_MATCH
198534,,,NO_MATCH
200003595,,,NO_MATCH
200003613,,,NO_MATCH
200006903,,,NO_MATCH
200007476,43.151576014719,-108.522862736918,OK
200007548,,,NO_MATCH
200008142,43.151576014719,-108.522862736918,OK
200009763,,,NO_MATCH
200011085,43.151576014719,-108.522862736918,OK
200020940,,,NO_MATCH
200023507,,,NO_MATCH
200023509,,,NO_MATCH
200024594,,,NO_MATCH
200024739,43.151576014719,-108.522862736918,OK
200024768,43.151576014719,-108.522862736918,OK
200025311,,,NO_MATCH
200025708,43.151576014719,-108.522862736918,OK
200025964,43.151576014719,-108.522862736918,OK
200026181,43.151576014719,-108.522862736918,OK
200026301,43.151576014719,-108.522862736918,OK
200026315,43.151576014719,-108.522862736918,OK
200026349,43.151576014719,-108.522862736918,OK
200026738,,,NO_MATCH
200028115,,,NO_MATCH
200028820,43.151720716824,-108.519605668572,OK
200040710,,,NO_MATCH
200047827,43.151576014719,-108.522862736918,OK
200051714,,,NO_MATCH
200056221,43.151576014719,-108.522862736918,OK
200056338,42.737330494346,-105.344732291469,OK
200056536,42.737330494346,-105.344732291469,OK
200057481,43.667093283863,-110.706399719969,OK
200058852,,,NO_MATCH
200059716,,,NO_MATCH
200059742,,,NO_MATCH
200062441,,,NO_MATCH
200066038,,,NO_MATCH
200069165,,,NO_MATCH
200071247,,,NO_MATCH
200071842,,,NO_MATCH
200072357,,,NO_MATCH
200073122,,,NO_MATCH
200079682,43.151576014719,-108.522862736918,OK
200079794,,,NO_MATCH
200080068,43.151576014719,-108.522862736918,OK
200080098,43.151576014719,-108.522862736918,OK
200080204,43.151576014719,-108.522862736918,OK
200080265,,,NO_MATCH
200080289,,,NO_MATCH
200080313,,,NO_MATCH
200082266,,,NO_MATCH
200082267,,,NO_MATCH
200092031,,,NO_MATCH
200092342,,,NO_MATCH
200093385,43.151576014719,-108.522862736918,OK
200093723,43.151576014719,-108.522862736918,OK
200093919,,,NO_MATCH
200095086,,,NO_MATCH
200095356,43.151576014719,-108.522862736918,OK
200095431,,,NO_MATCH
200096571,,,NO_MATCH
200103196,,,NO_MATCH
200110154,,,NO_MATCH
200112021,,,NO_MATCH
200112045,,,NO_MATCH
200113890,,,NO_MATCH
200127110,,,NO_MATCH
200130268,42.737330494346,-105.344732291469,OK
200130270,42.737330494346,-105.344732291469,OK
200131000,,,NO_MATCH
200131826,43.003308014598,-108.89338320161,OK
200133768,43.151576014719,-108.522862736918,OK
200134056,,,NO_MATCH
200134216,,,NO_MATCH
200134882,43.151576014719,-108.522862736918,OK
200134888,43.151576014719,-108.522862736918,OK
200135257,43.151576014719,-108.522862736918,OK
200135320,43.151576014719,-108.522862736918,OK
200140954,,,NO_MATCH
200141352,,,NO_MATCH
200145307,,,NO_MATCH
200145313,,,NO_MATCH
200147504,43.667093283863,-110.706399719969,OK
200147637,43.151576014719,-108.522862736918,OK
200155513,,,NO_MATCH
200162937,41.314007,-105.584905,OK
200164205,,,NO_MATCH
200164354,43.151576014719,-108.522862736918,OK
200166221,,,NO_MATCH
200166836,43.667093283863,-110.706399719969,OK
200167874,43.151576014719,-108.522862736918,OK
200173606,,,NO_MATCH
200173927,,,NO_MATCH
200173930,,,NO_MATCH
200173951,,,NO_MATCH
200174546,,,NO_MATCH
200174683,,,NO_MATCH
200175543,43.151576014719,-108.522862736918,OK
200176399,,,NO_MATCH
200177709,43.667093283863,-110.706399719969,OK
200178741,,,NO_MATCH
200178742,,,NO_MATCH
200184099,,,NO_MATCH
200187991,,,NO_MATCH
200187992,,,NO_MATCH
200189831,41.314007,-105.584905,OK
200190140,41.314007,-105.584905,OK
200190797,43.474102956442,-110.779254330117,OK
200195565,,,NO_MATCH
200198291,43.151576014719,-108.522862736918,OK
200199778,,,NO_MATCH
200200560,,,NO_MATCH
200200691,,,NO_MATCH
200214405,,,NO_MATCH
200214511,41.314007,-105.584905,OK
200219272,,,NO_MATCH
200220956,41.314007,-105.584905,OK
200223203,43.151576014719,-108.522862736918,OK
200223338,43.151576014719,-108.522862736918,OK
200223464,43.151576014719,-108.522862736918,OK
200224109,42.737418284818,-105.344632018374,OK
200228183,,,NO_MATCH
200228457,,,NO_MATCH
200229810,41.314007,-105.584905,OK
200236124,43.151576014719,-108.522862736918,OK
200237580,,,NO_MATCH
200241070,,,NO_MATCH
200258594,,,NO_MATCH
200259126,43.667093283863,-110.706399719969,OK
200259170,,,NO_MATCH
200259439,43.151576014719,-108.522862736918,OK
200259774,,,NO_MATCH
200259846,,,NO_MATCH
200261711,,,NO_MATCH
200262943,41.314007,-105.584905,OK
200263529,41.314007,-105.584905,OK
200265355,43.667093283863,-110.706399719969,OK
200265356,43.667093283863,-110.706399719969,OK
200267229,,,NO_MATCH
200267385,43.151576014719,-108.522862736918,OK
200267980,,,NO_MATCH
200268498,,,NO_MATCH
200270191,41.314007,-105.584905,OK
200270804,,,NO_MATCH
200271220,41.314007,-105.584905,OK
200271363,41.314007,-105.584905,OK
200272501,41.314007,-105.584905,OK
200274311,43.667093283863,-110.706399719969,OK
200274675,43.667093283863,-110.706399719969,OK
200274693,41.314007,-105.584905,OK
200274966,41.314007,-105.584905,OK
200275431,41.314007,-105.584905,OK
200275681,,,NO_MATCH
200275851,41.314007,-105.584905,OK
200276388,41.314007,-105.584905,OK
200276399,41.314007,-105.584905,OK
200276482,41.314007,-105.584905,OK
200276527,,,NO_MATCH
200276637,41.314007,-105.584905,OK
200276652,41.314007,-105.584905,OK
200276706,41.314007,-105.584905,OK
200277917,43.667093283863,-110.706399719969,OK
200280299,41.314007,-105.584905,OK
200280620,41.314007,-105.584905,OK
200280763,,,NO_MATCH
200280946,41.314007,-105.584905,OK
200281025,,,NO_MATCH
200281026,,,NO_MATCH
200281085,41.314007,-105.584905,OK
200281324,43.667093283863,-110.706399719969,OK
200281333,,,NO_MATCH
200282140,41.314007,-105.584905,OK
200282220,42.737418284818,-105.344632018374,OK
200282232,42.737418284818,-105.344632018374,OK
200282733,41.314007,-105.584905,OK
200284600,43.667093283863,-110.706399719969,OK
200284714,41.314007,-105.584905,OK
200285209,41.314007,-105.584905,OK
200285721,,,NO_MATCH
200285729,,,NO_MATCH
200285911,41.314007,-105.584905,OK
200286008,43.667093283863,-110.706399719969,OK
200286407,43.667093283863,-110.706399719969,OK
200286867,41.314007,-105.584905,OK
200287653,,,NO_MATCH
200288622,,,NO_MATCH
200290400,41.314007,-105.584905,OK
200291060,41.314007,-105.584905,OK
200291732,43.667093283863,-110.706399719969,OK
200291736,43.667093283863,-110.706399719969,OK
200292530,41.314007,-105.584905,OK
200293082,41.314007,-105.584905,OK
200293584,,,NO_MATCH
200293868,41.314007,-105.584905,OK
200293875,41.314007,-105.584905,OK
200293916,41.314007,-105.584905,OK
200295719,41.314007,-105.584905,OK
200295886,,,NO_MATCH
200296333,41.314007,-105.584905,OK
200296383,41.314007,-105.584905,OK
200296402,41.314007,-105.584905,OK
200296650,41.314007,-105.584905,OK
200296756,41.314007,-105.584905,OK
200297021,41.314007,-105.584905,OK
200297085,41.314007,-105.584905,OK
200297244,41.314007,-105.584905,OK
200297279,41.314007,-105.584905,OK
200297329,41.314007,-105.584905,OK
200297606,41.314007,-105.584905,OK
200297721,43.151576014719,-108.522862736918,OK
200297737,43.151576014719,-108.522862736918,OK
200297791,43.151576014719,-108.522862736918,OK
200298089,41.314007,-105.584905,OK
200298105,41.314007,-105.584905,OK
200298134,41.314007,-105.584905,OK
200298138,41.314007,-105.584905,OK
200298210,41.314007,-105.584905,OK
200298244,41.314007,-105.584905,OK
200298314,41.314007,-105.584905,OK
200298435,43.151576014719,-108.522862736918,OK
200298461,41.314007,-105.584905,OK
200298525,41.314007,-105.584905,OK
200298548,43.151576014719,-108.522862736918,OK
200298604,41.314007,-105.584905,OK
200298655,41.314007,-105.584905,OK
200298663,,,NO_MATCH
200298677,41.314007,-105.584905,OK
200298690,41.314007,-105.584905,OK
200298791,41.314007,-105.584905,OK
200298834,41.314007,-105.584905,OK
200298893,41.314007,-105.584905,OK
200298968,41.314007,-105.584905,OK
200298971,41.314007,-105.584905,OK
200298974,41.314007,-105.584905,OK
200298999,41.314007,-105.584905,OK
200299004,41.314007,-105.584905,OK
200299037,43.151576014719,-108.522862736918,OK
200299040,,,NO_MATCH
200299162,43.151576014719,-108.522862736918,OK
200299227,41.314007,-105.584905,OK
200299258,41.314007,-105.584905,OK
200299467,41.314007,-105.584905,OK
200299480,41.314007,-105.584905,OK
200299562,,,NO_MATCH
200299652,41.314007,-105.584905,OK
200299838,43.151576014719,-108.522862736918,OK
200299948,41.314007,-105.584905,OK
200300027,41.314007,-105.584905,OK
200300081,41.314007,-105.584905,OK
200300098,41.314007,-105.584905,OK
200300116,41.314007,-105.584905,OK
200300118,41.314007,-105.584905,OK
200300208,41.314007,-105.584905,OK
200300240,,,NO_MATCH
200300299,41.314007,-105.584905,OK
200300313,41.314007,-105.584905,OK
200300386,41.314007,-105.584905,OK
200300389,41.314007,-105.584905,OK
200300411,41.314007,-105.584905,OK
200300417,,,NO_MATCH
200300480,,,NO_MATCH
200300485,43.151576014719,-108.522862736918,OK
200300692,41.314007,-105.584905,OK
200300738,43.151576014719,-108.522862736918,OK
200300752,43.151576014719,-108.522862736918,OK
200300753,41.314007,-105.584905,OK
200300755,41.314007,-105.584905,OK
200300781,41.314007,-105.584905,OK
200300793,41.314007,-105.584905,OK
200300800,43.151576014719,-108.522862736918,OK
200300829,41.314007,-105.584905,OK
200300841,41.314007,-105.584905,OK
200300844,43.151576014719,-108.522862736918,OK
200300877,41.314007,-105.584905,OK
200300895,41.314007,-105.584905,OK
200300902,41.314007,-105.584905,OK
200300903,41.314007,-105.584905,OK
200300906,41.314007,-105.584905,OK
200300910,41.314007,-105.584905,OK
200300911,41.314007,-105.584905,OK
200300912,41.314007,-105.584905,OK
200300917,41.314007,-105.584905,OK
200300918,41.314007,-105.584905,OK
200300923,41.314007,-105.584905,OK
200301686,,,NO_MATCH
200309574,,,NO_MATCH
200309576,,,NO_MATCH
200313136,,,NO_MATCH
200314190,41.314007,-105.584905,OK
205305,,,NO_MATCH
205306,,,NO_MATCH
210210,,,NO_MATCH
212858,,,NO_MATCH
213211,,,NO_MATCH
21773,,,NO_MATCH
223654,,,NO_MATCH
224580,,,NO_MATCH
229590,42.737330494346,-105.344732291469,OK
25761,,,NO_MATCH
26123,,,NO_MATCH
2711,,,NO_MATCH
339637,,,NO_MATCH
349766,43.151576014719,-108.522862736918,OK
351060,,,NO_MATCH
354822,,,NO_MATCH
370065,42.737418284818,-105.344632018374,OK
374496,42.737418284818,-105.344632018374,OK
374863,,,NO_MATCH
375040,42.737418284818,-105.344632018374,OK
375247,,,NO_MATCH
375317,,,NO_MATCH
375318,,,NO_MATCH
375547,,,NO_MATCH
375548,,,NO_MATCH
375730,42.737330494346,-105.344732291469,OK
375931,42.737418284818,-105.344632018374,OK
376760,,,NO_MATCH
377062,,,NO_MATCH
377124,,,NO_MATCH
377135,,,NO_MATCH
377199,,,NO_MATCH
377472,,,NO_MATCH
378263,,,NO_MATCH
414102,,,NO_MATCH
424912,,,NO_MATCH
445698,,,NO_MATCH
45212,,,NO_MATCH
45275,43.151576014719,-108.522862736918,OK
45440,,,NO_MATCH
45922,43.151576014719,-108.522862736918,OK
45926,43.151576014719,-108.522862736918,OK
45927,43.151576014719,-108.522862736918,OK
46097,,,NO_MATCH
46228,,,NO_MATCH
46357,,,NO_MATCH
46424,,,NO_MATCH
46479,43.151576014719,-108.522862736918,OK
46581,43.151576014719,-108.522862736918,OK
46653,43.151576014719,-108.522862736918,OK
46792,43.151720716824,-108.519605668572,OK
46794,43.151720716824,-108.519605668572,OK
46869,,,NO_MATCH
47668,43.151576014719,-108.522862736918,OK
47872,43.151576014719,-108.522862736918,OK
48070,43.151576014719,-108.522862736918,OK
48842,43.151576014719,-108.522862736918,OK
48843,43.151576014719,-108.522862736918,OK
48905,,,NO_MATCH
49244,,,NO_MATCH
49330,43.151576014719,-108.522862736918,OK
49331,,,NO_MATCH
49333,43.151576014719,-108.522862736918,OK
50025,43.151576014719,-108.522862736918,OK
50026,43.151576014719,-108.522862736918,OK
50236,,,NO_MATCH
50315,,,NO_MATCH
50524,,,NO_MATCH
50824,43.151576014719,-108.522862736918,OK
51030,43.151576014719,-108.522862736918,OK
51191,43.151720716824,-108.519605668572,OK
51362,,,NO_MATCH
51416,,,NO_MATCH
51538,,,NO_MATCH
51830,,,NO_MATCH
52008,43.151720716824,-108.519605668572,OK
52510,,,NO_MATCH
53565,,,NO_MATCH
53693,,,NO_MATCH
53791,,,NO_MATCH
53833,,,NO_MATCH
53965,,,NO_MATCH
54141,43.151576014719,-108.522862736918,OK
54200,43.151576014719,-108.522862736918,OK
54425,43.151576014719,-108.522862736918,OK
54637,,,NO_MATCH
54732,,,NO_MATCH
55082,,,NO_MATCH
55087,,,NO_MATCH
55253,,,NO_MATCH
55538,43.151576014719,-108.522862736918,OK
57119,,,NO_MATCH
57161,43.151576014719,-108.522862736918,OK
58080,,,NO_MATCH
58153,43.151576014719,-108.522862736918,OK
58169,43.151576014719,-108.522862736918,OK
58180,43.151576014719,-108.522862736918,OK
58249,43.151576014719,-108.522862736918,OK
58429,43.151576014719,-108.522862736918,OK
58946,,,NO_MATCH
58948,,,NO_MATCH
58968,43.151576014719,-108.522862736918,OK
600002069,,,NO_MATCH
600005420,,,NO_MATCH
600005532,,,NO_MATCH
600008320,,,NO_MATCH
600010241,,,NO_MATCH
600013746,42.737330494346,-105.344732291469,OK
600020957,,,NO_MATCH
600022097,,,NO_MATCH
600022304,,,NO_MATCH
600022579,,,NO_MATCH
600022855,,,NO_MATCH
600023430,,,NO_MATCH
600026639,,,NO_MATCH
600026640,,,NO_MATCH
600028611,,,NO_MATCH
600034008,,,NO_MATCH
600034427,,,NO_MATCH
600037106,,,NO_MATCH
600043244,,,NO_MATCH
600044007,43.151720716824,-108.519605668572,OK
600046250,43.151576014719,-108.522862736918,OK
600056121,,,NO_MATCH
600057527,,,NO_MATCH
600059259,,,NO_MATCH
600061204,,,NO_MATCH
600062971,43.151576014719,-108.522862736918,OK
600065009,,,NO_MATCH
600067016,43.151576014719,-108.522862736918,OK
600067046,43.151576014719,-108.522862736918,OK
600067066,43.151576014719,-108.522862736918,OK
600067385,,,NO_MATCH
600067873,,,NO_MATCH
600067943,,,NO_MATCH
600067944,,,NO_MATCH
61878,,,NO_MATCH
61879,,,NO_MATCH
61901,,,NO_MATCH
62057,,,NO_MATCH
62200,,,NO_MATCH
62262,,,NO_MATCH
62320,,,NO_MATCH
62367,,,NO_MATCH
62388,,,NO_MATCH
62627,,,NO_MATCH
62748,,,NO_MATCH
62786,,,NO_MATCH
63163,,,NO_MATCH
63209,,,NO_MATCH
63210,,,NO_MATCH
